block,timestamp,trader,listingId,tradeType,amount,totalCost,OpenClose,baseIv,callDelta,price,putDelta,skew,vega,netDelta,netStdVega,txHash,strike,expiry,tradeIv,tau
6319862,1650741011,0x47a44B9c277E3Bc255dd09090df74B6Fd1CFaC68,165,LONG_PUT,1.0,10.209706533679357,Close,1.009160112125,0.30710673577624,101.87,-0.69289326422376,1.0813906145,0.09123555109816181,381.15307820170125,-147.6508981947443,0xfac23128f587f5079b8925256387738e817704b498cca73c135fdb735beaf1d7,110,1651219200,1.0912962737797427,478189
6320193,1650741756,0xCeDb0Fd903aE5DC6d7eC633A40Dd7EA7833759a0,165,LONG_PUT,5.0,54.75496427011951,Open,1.0092226121249999,0.30695874554005,101.87,-0.6930412544599499,1.0814531145,0.09114507368698659,377.90819251784114,-147.0604745044212,0xf3f70293b63dee7f590da9cc18ba7dc527982a829708e2b001c378b286bcc115,110,1651219200,1.0914269371064065,477444
6325224,1650751319,0xE5d2f68665A8f8D21b6188d1e455F4E14DB6a469,165,LONG_PUT,2.0,21.683480601976267,Open,1.009247612125,0.31117843069671003,102.12,-0.68882156930329,1.0814781145,0.0909909142174191,365.5042566878499,-148.70871746959733,0xe17459930d2e5f15a7f446e0f509f9ff117a704fcb303420d17572f0241f6053,110,1651219200,1.0914792046245725,467881
6348728,1650782729,0x9Ecb09a070Db2c89189BefC401e7c45130794434,169,LONG_CALL,8.0,5.65973581248758,Open,1.009347612125,0.10393326578696,101.9211,-0.89606673421304,1.040687497625,0.04479549844029238,389.71013841216177,-140.85305428847258,0xf85ddbfdb0019bde5c4406910c6974f8753303634a639edfe37fab1339e55953,120,1651219200,1.0504154406961355,436471
6349621,1650784034,0x9Ecb09a070Db2c89189BefC401e7c45130794434,169,LONG_CALL,8.0,2.7954077537698936,Close,1.009247612125,0.10055779183178,101.7128,-0.8994422081682201,1.040587497625,0.04357774031728354,388.72002565131265,-141.2686526764023,0x87311425935060fcf93da8ab81285229f885b393af7337e844f8b0bc4ad4e5e5,120,1651219200,1.0502104471851603,435166
6351577,1650786580,0x5C01726b426Aa427F578EACF3Be6D27A3F16EBb4,165,LONG_PUT,0.3,3.2380055066554685,Open,1.0092513621249999,0.29710979952614003,101.92,-0.70289020047386,1.0814818645,0.08554119420859829,371.70259247387133,-143.17020273004582,0xba68cb8ed9346cced76887639969f15915c08ee0044e21531a571d701725d317,110,1651219200,1.0914870448601095,432620
6352818,1650788157,0x5C01726b426Aa427F578EACF3Be6D27A3F16EBb4,165,LONG_PUT,0.3,3.0621980850032067,Close,1.009247612125,0.29085942305944,101.7,-0.70914057694056,1.0814781145,0.08436708686680619,381.1749601138625,-141.4561305483578,0x537459186640fd02ed3d29f8fabd48b677326c1ac9de36ce9d6c622eff101d6d,110,1651219200,1.0914792046245725,431043
6354561,1650790169,0x7270acccee00fD89379b31Fb9eaab0F0b06e1FeE,165,LONG_PUT,0.29,3.138073708136082,Open,1.009251237125,0.29031669950043004,101.7,-0.7096833004995701,1.0814817395,0.08409640541198146,381.77333304616843,-141.03066011772935,0x5e7887aabcd76a3ace52063e3785ee2900638743c65100c4232f3eedf1f7ab94,110,1651219200,1.091486783518472,429031
6354811,1650790486,0x7270acccee00fD89379b31Fb9eaab0F0b06e1FeE,165,LONG_PUT,0.29,2.907896988150511,Close,1.009247612125,0.29243272243198004,101.78318491,-0.70756727756802,1.0814781145,0.08441976292662541,378.84372244702985,-141.53418334424285,0xf6fd7536cf369680f1f31ad09bc9c2f20e63e63c1f641e9a8d45cbdf1628df17,110,1651219200,1.0914792046245725,428714
6357345,1650793712,0xcF614a1383CdB03153df3F17Ae1A85fB49EA4c09,169,LONG_PUT,0.3,5.679138092184025,Open,1.0092513621249999,0.10366723737702,102.12665,-0.89633276262298,1.0405912476249999,0.0442351816671395,381.6106024364578,-138.32972039314797,0xdd8fcc145172248b381361725d159e306b8910b1b33235e9d79237e4c4a54e8b,120,1651219200,1.0502181340808843,425488
